name,state,year,n
H01,Oregon,2002,1955
H01,Oregon,2003,3419
H01,Oregon,2004,4700
H01,Oregon,2005,6505
H01,Oregon,2006,7403
H01,Oregon,2007,7002
H01,Oregon,2008,6969
H01,Oregon,2009,5911
H01,Oregon,2010,6568
H01,Oregon,2011,5860
H01,Oregon,2012,5757
H01,Oregon,2013,6599
H01,Oregon,2014,8842
H01,Oregon,2015,11976
H01,Oregon,2016,15300
H01,Oregon,2017,19760
H01,Oregon,2018,14133
H01,Oregon,2019,19908
H01,Oregon,2020,28717
H01,Oregon,2021,28577
H01,Oregon,2022,8302
H01,Pennsylvania,1976,1270
H01,Pennsylvania,1977,1195
H01,Pennsylvania,1978,1279
H01,Pennsylvania,1979,993
H01,Pennsylvania,1980,1387
H01,Pennsylvania,1981,1335
H01,Pennsylvania,1982,1506
H01,Pennsylvania,1983,1161
H01,Pennsylvania,1984,1323
H01,Pennsylvania,1985,891
H01,Pennsylvania,1986,1288
H01,Pennsylvania,1987,1509
H01,Pennsylvania,1988,1489
H01,Pennsylvania,1989,1605
H01,Pennsylvania,1990,1352
H01,Pennsylvania,1991,1819
H01,Pennsylvania,1992,1821
H01,Pennsylvania,1993,2215
H01,Pennsylvania,1994,1742
H01,Pennsylvania,1995,1738
H01,Pennsylvania,1996,1811
H01,Pennsylvania,1997,1830
H01,Pennsylvania,1998,2156
H01,Pennsylvania,1999,2434
H01,Pennsylvania,2000,3094
H01,Pennsylvania,2001,3008
H01,Pennsylvania,2002,3315
H01,Pennsylvania,2003,3625
H01,Pennsylvania,2004,3510
H01,Pennsylvania,2005,3176
H01,Pennsylvania,2006,4738
H01,Pennsylvania,2007,4093
H01,Pennsylvania,2008,4252
H01,Pennsylvania,2009,4130
H01,Pennsylvania,2010,4714
H01,Pennsylvania,2011,5072
H01,Pennsylvania,2012,5764
H01,Pennsylvania,2013,5312
H01,Pennsylvania,2014,5340
H01,Pennsylvania,2015,5947
H01,Pennsylvania,2016,7263
H01,Pennsylvania,2017,11940
H01,Pennsylvania,2018,7697
H01,Pennsylvania,2019,9430
H01,Pennsylvania,2020,6874
H01,Pennsylvania,2021,7537
H01,Pennsylvania,2022,1826
H01,Puerto Rico,1977,2
H01,Puerto Rico,1979,1
H01,Puerto Rico,1980,1
H01,Puerto Rico,1981,5
H01,Puerto Rico,1982,1
H01,Puerto Rico,1983,5
H01,Puerto Rico,1984,5
H01,Puerto Rico,1985,3
H01,Puerto Rico,1986,3
H01,Puerto Rico,1991,4
H01,Puerto Rico,1992,1
H01,Puerto Rico,1993,4
H01,Puerto Rico,1994,10
H01,Puerto Rico,1996,25
H01,Puerto Rico,1998,1
H01,Puerto Rico,1999,3
H01,Puerto Rico,2000,3
H01,Puerto Rico,2001,17
H01,Puerto Rico,2002,12
H01,Puerto Rico,2003,22
H01,Puerto Rico,2004,16
H01,Puerto Rico,2005,34
H01,Puerto Rico,2006,37
H01,Puerto Rico,2007,23
H01,Puerto Rico,2008,7
H01,Puerto Rico,2009,2
H01,Puerto Rico,2010,13
H01,Puerto Rico,2011,13
H01,Puerto Rico,2012,5
H01,Puerto Rico,2013,10
H01,Puerto Rico,2014,16
H01,Puerto Rico,2015,3
H01,Puerto Rico,2016,12
H01,Puerto Rico,2017,14
H01,Puerto Rico,2018,16
H01,Puerto Rico,2019,32
H01,Puerto Rico,2020,11
H01,Puerto Rico,2021,7
H01,Rhode Island,1976,48
H01,Rhode Island,1977,36
H01,Rhode Island,1978,34
H01,Rhode Island,1979,30
H01,Rhode Island,1980,18
H01,Rhode Island,1981,26
H01,Rhode Island,1982,28
H01,Rhode Island,1983,28
H01,Rhode Island,1984,42
H01,Rhode Island,1985,18
H01,Rhode Island,1986,28
H01,Rhode Island,1987,45
H01,Rhode Island,1988,49
H01,Rhode Island,1989,75
H01,Rhode Island,1990,58
H01,Rhode Island,1991,79
H01,Rhode Island,1992,124
H01,Rhode Island,1993,140
H01,Rhode Island,1994,97
H01,Rhode Island,1995,117
H01,Rhode Island,1996,212
H01,Rhode Island,1997,267
H01,Rhode Island,1998,192
H01,Rhode Island,1999,216
H01,Rhode Island,2000,286
H01,Rhode Island,2001,541
H01,Rhode Island,2002,321
H01,Rhode Island,2003,192
H01,Rhode Island,2004,296
H01,Rhode Island,2005,349
H01,Rhode Island,2006,288
H01,Rhode Island,2007,206
H01,Rhode Island,2008,233
H01,Rhode Island,2009,181
H01,Rhode Island,2010,152
H01,Rhode Island,2011,198
H01,Rhode Island,2012,299
H01,Rhode Island,2013,123
H01,Rhode Island,2014,442
H01,Rhode Island,2015,363
H01,Rhode Island,2016,372
H01,Rhode Island,2017,498
H01,Rhode Island,2018,335
H01,Rhode Island,2019,346
H01,Rhode Island,2020,461
H01,Rhode Island,2021,547
H01,Rhode Island,2022,26
H01,South Carolina,1976,10
H01,South Carolina,1977,21
H01,South Carolina,1978,34
H01,South Carolina,1979,36
H01,South Carolina,1980,20
H01,South Carolina,1981,39
H01,South Carolina,1982,20
H01,South Carolina,1983,3
H01,South Carolina,1984,116
H01,South Carolina,1985,72
H01,South Carolina,1986,51
H01,South Carolina,1987,103
H01,South Carolina,1988,99
H01,South Carolina,1989,72
H01,South Carolina,1990,126
H01,South Carolina,1991,104
H01,South Carolina,1992,73
H01,South Carolina,1993,45
H01,South Carolina,1994,156
H01,South Carolina,1995,102
H01,South Carolina,1996,96
H01,South Carolina,1997,109
H01,South Carolina,1998,73
H01,South Carolina,1999,158
H01,South Carolina,2000,129
H01,South Carolina,2001,234
H01,South Carolina,2002,248
H01,South Carolina,2003,300
H01,South Carolina,2004,433
H01,South Carolina,2005,394
H01,South Carolina,2006,588
H01,South Carolina,2007,451
H01,South Carolina,2008,431
H01,South Carolina,2009,431
H01,South Carolina,2010,631
H01,South Carolina,2011,459
H01,South Carolina,2012,523
H01,South Carolina,2013,782
H01,South Carolina,2014,968
H01,South Carolina,2015,1330
H01,South Carolina,2016,1907
H01,South Carolina,2017,2678
H01,South Carolina,2018,1698
H01,South Carolina,2019,2396
H01,South Carolina,2020,2273
H01,South Carolina,2021,1973
H01,South Carolina,2022,369
H01,South Dakota,1976,2
H01,South Dakota,1977,6
H01,South Dakota,1979,1
H01,South Dakota,1983,3
H01,South Dakota,1985,1
H01,South Dakota,1987,2
H01,South Dakota,1988,3
H01,South Dakota,1989,2
H01,South Dakota,1990,2
H01,South Dakota,1991,3
H01,South Dakota,1995,1
H01,South Dakota,1996,1
H01,South Dakota,1997,9
H01,South Dakota,1998,13
H01,South Dakota,1999,15
H01,South Dakota,2000,36
H01,South Dakota,2001,24
H01,South Dakota,2002,28
H01,South Dakota,2003,11
H01,South Dakota,2004,9
H01,South Dakota,2005,46
H01,South Dakota,2006,35
H01,South Dakota,2007,16
H01,South Dakota,2008,15
H01,South Dakota,2009,6
H01,South Dakota,2010,2
H01,South Dakota,2011,66
H01,South Dakota,2012,12
H01,South Dakota,2013,24
H01,South Dakota,2014,14
H01,South Dakota,2015,55
H01,South Dakota,2016,70
H01,South Dakota,2017,182
H01,South Dakota,2018,58
H01,South Dakota,2019,134
H01,South Dakota,2020,84
H01,South Dakota,2021,206
H01,South Dakota,2022,2
H01,Tennessee,1976,29
H01,Tennessee,1977,20
H01,Tennessee,1978,46
H01,Tennessee,1979,58
H01,Tennessee,1980,39
H01,Tennessee,1981,89
H01,Tennessee,1982,28
H01,Tennessee,1983,27
H01,Tennessee,1984,57
H01,Tennessee,1985,52
H01,Tennessee,1986,42
H01,Tennessee,1987,36
H01,Tennessee,1988,80
H01,Tennessee,1989,32
H01,Tennessee,1990,59
H01,Tennessee,1991,33
H01,Tennessee,1992,35
H01,Tennessee,1993,95
H01,Tennessee,1994,114
H01,Tennessee,1995,181
H01,Tennessee,1996,212
H01,Tennessee,1997,123
H01,Tennessee,1998,178
H01,Tennessee,1999,317
H01,Tennessee,2000,355
H01,Tennessee,2001,409
H01,Tennessee,2002,336
H01,Tennessee,2003,372
H01,Tennessee,2004,297
H01,Tennessee,2005,390
H01,Tennessee,2006,243
H01,Tennessee,2007,295
H01,Tennessee,2008,197
H01,Tennessee,2009,198
H01,Tennessee,2010,466
H01,Tennessee,2011,269
H01,Tennessee,2012,226
H01,Tennessee,2013,519
H01,Tennessee,2014,702
H01,Tennessee,2015,706
H01,Tennessee,2016,690
H01,Tennessee,2017,1037
H01,Tennessee,2018,566
H01,Tennessee,2019,1005
H01,Tennessee,2020,695
H01,Tennessee,2021,732
H01,Tennessee,2022,240
H01,Texas,1976,567
H01,Texas,1977,529
H01,Texas,1978,384
H01,Texas,1979,287
H01,Texas,1980,477
H01,Texas,1981,457
H01,Texas,1982,347
H01,Texas,1983,595
H01,Texas,1984,380
H01,Texas,1985,491
H01,Texas,1986,597
H01,Texas,1987,1163
H01,Texas,1988,1100
H01,Texas,1989,2161
H01,Texas,1990,1874
H01,Texas,1991,2818
H01,Texas,1992,2585
H01,Texas,1993,3344
H01,Texas,1994,4642
H01,Texas,1995,4972
H01,Texas,1996,5188
H01,Texas,1997,5536
H01,Texas,1998,7356
H01,Texas,1999,8027
H01,Texas,2000,10090
H01,Texas,2001,10075
H01,Texas,2002,8548
H01,Texas,2003,8003
H01,Texas,2004,10477
H01,Texas,2005,9756
H01,Texas,2006,9381
H01,Texas,2007,9816
H01,Texas,2008,8776
H01,Texas,2009,9794
H01,Texas,2010,10151
H01,Texas,2011,9814
H01,Texas,2012,9564
H01,Texas,2013,9613
H01,Texas,2014,11146
H01,Texas,2015,14212
H01,Texas,2016,19030
H01,Texas,2017,17831
H01,Texas,2018,10612
H01,Texas,2019,17001
H01,Texas,2020,18030
H01,Texas,2021,14128
H01,Texas,2022,3750
H01,Utah,1976,5
H01,Utah,1977,11
H01,Utah,1978,29
H01,Utah,1979,40
H01,Utah,1980,39
H01,Utah,1981,3
H01,Utah,1982,111
H01,Utah,1983,37
H01,Utah,1984,29
H01,Utah,1985,27
H01,Utah,1986,25
H01,Utah,1987,19
H01,Utah,1988,58
H01,Utah,1989,50
H01,Utah,1990,50
H01,Utah,1991,29
H01,Utah,1992,40
H01,Utah,1993,73
H01,Utah,1994,142
H01,Utah,1995,121
H01,Utah,1996,145
H01,Utah,1997,147
H01,Utah,1998,403
H01,Utah,1999,186
H01,Utah,2000,410
H01,Utah,2001,377
H01,Utah,2002,515
H01,Utah,2003,472
H01,Utah,2004,418
H01,Utah,2005,326
H01,Utah,2006,557
H01,Utah,2007,451
H01,Utah,2008,654
H01,Utah,2009,741
H01,Utah,2010,1010
H01,Utah,2011,1417
H01,Utah,2012,1805
H01,Utah,2013,949
H01,Utah,2014,1165
H01,Utah,2015,1139
H01,Utah,2016,912
H01,Utah,2017,910
H01,Utah,2018,683
H01,Utah,2019,1034
H01,Utah,2020,1451
H01,Utah,2021,905
H01,Utah,2022,171
H01,Vermont,1976,129
H01,Vermont,1977,50
H01,Vermont,1978,55
H01,Vermont,1979,4
H01,Vermont,1980,55
H01,Vermont,1981,76
H01,Vermont,1982,81
H01,Vermont,1983,113
H01,Vermont,1984,259
H01,Vermont,1985,210
H01,Vermont,1986,210
H01,Vermont,1987,92
H01,Vermont,1988,143
H01,Vermont,1989,477
H01,Vermont,1990,461
H01,Vermont,1991,281
H01,Vermont,1992,1120
H01,Vermont,1993,547
H01,Vermont,1994,253
H01,Vermont,1995,658
H01,Vermont,1996,1670
H01,Vermont,1997,1422
H01,Vermont,1998,1975
H01,Vermont,1999,2192
H01,Vermont,2000,1854
H01,Vermont,2001,4123
H01,Vermont,2002,4116
H01,Vermont,2003,3021
H01,Vermont,2004,2664
H01,Vermont,2005,3112
H01,Vermont,2006,3578
H01,Vermont,2007,4456
H01,Vermont,2008,4542
H01,Vermont,2009,4680
H01,Vermont,2010,6903
H01,Vermont,2011,6184
H01,Vermont,2012,6735
H01,Vermont,2013,6583
H01,Vermont,2014,8170
H01,Vermont,2015,8271
H01,Vermont,2016,8194
H01,Vermont,2017,7422
H01,Vermont,2018,5241
H01,Vermont,2019,5415
H01,Vermont,2020,5785
H01,Vermont,2021,4540
H01,Vermont,2022,703
H01,Virginia,1976,196
H01,Virginia,1977,183
H01,Virginia,1978,277
H01,Virginia,1979,207
H01,Virginia,1980,230
H01,Virginia,1981,181
H01,Virginia,1982,182
H01,Virginia,1983,150
H01,Virginia,1984,159
H01,Virginia,1985,132
H01,Virginia,1986,107
H01,Virginia,1987,206
H01,Virginia,1988,110
H01,Virginia,1989,240
H01,Virginia,1990,301
H01,Virginia,1991,227
H01,Virginia,1992,247
H01,Virginia,1993,264
H01,Virginia,1994,348
H01,Virginia,1995,319
H01,Virginia,1996,396
H01,Virginia,1997,371
H01,Virginia,1998,342
H01,Virginia,1999,396
H01,Virginia,2000,593
H01,Virginia,2001,642
H01,Virginia,2002,733
H01,Virginia,2003,899
H01,Virginia,2004,814
H01,Virginia,2005,811
H01,Virginia,2006,856
H01,Virginia,2007,682
H01,Virginia,2008,670
H01,Virginia,2009,764
H01,Virginia,2010,1178
H01,Virginia,2011,1169
H01,Virginia,2012,1073
H01,Virginia,2013,1174
H01,Virginia,2014,1529
H01,Virginia,2015,1997
H01,Virginia,2016,1499
H01,Virginia,2017,1828
H01,Virginia,2018,1429
H01,Virginia,2019,2951
H01,Virginia,2020,2563
H01,Virginia,2021,1666
H01,Virginia,2022,498
H01,Washington,1976,30
H01,Washington,1977,34
H01,Washington,1978,88
H01,Washington,1979,112
H01,Washington,1980,56
H01,Washington,1981,192
H01,Washington,1982,191
H01,Washington,1983,53
H01,Washington,1984,75
H01,Washington,1985,64
H01,Washington,1986,145
H01,Washington,1987,203
H01,Washington,1988,173
H01,Washington,1989,238
H01,Washington,1990,470
H01,Washington,1991,772
H01,Washington,1992,612
H01,Washington,1993,1329
H01,Washington,1994,1883
H01,Washington,1995,375
H01,Washington,1996,1651
H01,Washington,1997,1038
H01,Washington,1998,3173
H01,Washington,1999,1181
H01,Washington,2000,3305
H01,Washington,2001,2749
H01,Washington,2002,2649
H01,Washington,2003,3653
H01,Washington,2004,2336
H01,Washington,2005,3080
H01,Washington,2006,2574
H01,Washington,2007,2513
H01,Washington,2008,2171
H01,Washington,2009,1718
H01,Washington,2010,2302
H01,Washington,2011,2256
H01,Washington,2012,1743
H01,Washington,2013,3940
H01,Washington,2014,5315
H01,Washington,2015,5622
H01,Washington,2016,5954
H01,Washington,2017,7455
H01,Washington,2018,4598
H01,Washington,2019,7522
H01,Washington,2020,7975
H01,Washington,2021,6315
H01,Washington,2022,1679
H01,West Virginia,1976,7
H01,West Virginia,1977,5
H01,West Virginia,1978,2
H01,West Virginia,1979,1
H01,West Virginia,1980,3
H01,West Virginia,1981,5
H01,West Virginia,1982,5
H01,West Virginia,1983,7
H01,West Virginia,1984,14
H01,West Virginia,1985,3
H01,West Virginia,1986,9
H01,West Virginia,1987,9
H01,West Virginia,1988,17
H01,West Virginia,1989,40
H01,West Virginia,1990,20
H01,West Virginia,1991,13
H01,West Virginia,1992,13
H01,West Virginia,1993,2
H01,West Virginia,1994,22
H01,West Virginia,1995,41
H01,West Virginia,1996,102
H01,West Virginia,1997,15
H01,West Virginia,1998,47
H01,West Virginia,1999,13
H01,West Virginia,2000,56
H01,West Virginia,2001,40
H01,West Virginia,2002,91
H01,West Virginia,2003,37
H01,West Virginia,2004,21
H01,West Virginia,2005,24
H01,West Virginia,2006,5
H01,West Virginia,2007,19
H01,West Virginia,2008,36
H01,West Virginia,2009,41
H01,West Virginia,2010,39
H01,West Virginia,2011,43
H01,West Virginia,2012,17
H01,West Virginia,2013,30
H01,West Virginia,2014,123
H01,West Virginia,2015,49
H01,West Virginia,2016,117
H01,West Virginia,2017,75
H01,West Virginia,2018,127
H01,West Virginia,2019,106
H01,West Virginia,2020,88
H01,West Virginia,2021,50
H01,West Virginia,2022,12
H01,Wisconsin,1976,266
H01,Wisconsin,1977,256
H01,Wisconsin,1978,243
H01,Wisconsin,1979,203
H01,Wisconsin,1980,248
H01,Wisconsin,1981,175
H01,Wisconsin,1982,167
H01,Wisconsin,1983,254
H01,Wisconsin,1984,227
H01,Wisconsin,1985,374
H01,Wisconsin,1986,284
H01,Wisconsin,1987,305
H01,Wisconsin,1988,188
H01,Wisconsin,1989,345
H01,Wisconsin,1990,384
H01,Wisconsin,1991,657
H01,Wisconsin,1992,1150
H01,Wisconsin,1993,820
H01,Wisconsin,1994,754
H01,Wisconsin,1995,478
H01,Wisconsin,1996,619
H01,Wisconsin,1997,939
H01,Wisconsin,1998,802
H01,Wisconsin,1999,1135
H01,Wisconsin,2000,1252
H01,Wisconsin,2001,1397
H01,Wisconsin,2002,1073
H01,Wisconsin,2003,913
H01,Wisconsin,2004,643
H01,Wisconsin,2005,1085
H01,Wisconsin,2006,754
H01,Wisconsin,2007,863
H01,Wisconsin,2008,975
H01,Wisconsin,2009,1529
H01,Wisconsin,2010,1812
H01,Wisconsin,2011,1426
H01,Wisconsin,2012,1162
H01,Wisconsin,2013,1741
H01,Wisconsin,2014,1647
H01,Wisconsin,2015,1968
H01,Wisconsin,2016,2685
H01,Wisconsin,2017,4649
H01,Wisconsin,2018,2257
H01,Wisconsin,2019,4431
H01,Wisconsin,2020,3399
H01,Wisconsin,2021,2831
H01,Wisconsin,2022,777
H01,Wyoming,1976,4
H01,Wyoming,1977,1
H01,Wyoming,1981,1
H01,Wyoming,1982,1
H01,Wyoming,1986,1
H01,Wyoming,1987,8
H01,Wyoming,1988,2
H01,Wyoming,1993,1
H01,Wyoming,1994,2
H01,Wyoming,1995,6
H01,Wyoming,1996,3
H01,Wyoming,1997,6
H01,Wyoming,1998,44
H01,Wyoming,1999,22
H01,Wyoming,2000,18
H01,Wyoming,2001,18
H01,Wyoming,2002,3
H01,Wyoming,2003,57
H01,Wyoming,2004,12
H01,Wyoming,2005,62
H01,Wyoming,2006,15
H01,Wyoming,2007,8
H01,Wyoming,2008,1
H01,Wyoming,2009,28
H01,Wyoming,2010,9
H01,Wyoming,2011,4
H01,Wyoming,2012,42
H01,Wyoming,2013,20
H01,Wyoming,2014,42
H01,Wyoming,2015,87
H01,Wyoming,2016,52
H01,Wyoming,2017,19
H01,Wyoming,2018,37
H01,Wyoming,2019,26
H01,Wyoming,2020,35
H01,Wyoming,2021,28
H01,Wyoming,2022,8
H04,Alabama,1976,11
H04,Alabama,1977,3
H04,Alabama,1978,3
H04,Alabama,1979,6
H04,Alabama,1980,4
H04,Alabama,1981,8
H04,Alabama,1982,20
H04,Alabama,1983,17
H04,Alabama,1984,28
H04,Alabama,1985,23
H04,Alabama,1986,29
H04,Alabama,1987,52
H04,Alabama,1988,16
H04,Alabama,1989,42
H04,Alabama,1990,29
H04,Alabama,1991,28
H04,Alabama,1992,27
H04,Alabama,1993,55
H04,Alabama,1994,85
H04,Alabama,1995,87
H04,Alabama,1996,73
H04,Alabama,1997,218
H04,Alabama,1998,330
H04,Alabama,1999,327
H04,Alabama,2000,315
H04,Alabama,2001,260
H04,Alabama,2002,552
H04,Alabama,2003,603
H04,Alabama,2004,381
H04,Alabama,2005,520
H04,Alabama,2006,603
H04,Alabama,2007,279
H04,Alabama,2008,434
H04,Alabama,2009,385
H04,Alabama,2010,477
H04,Alabama,2011,245
H04,Alabama,2012,384
H04,Alabama,2013,610
H04,Alabama,2014,775
H04,Alabama,2015,892
H04,Alabama,2016,693
H04,Alabama,2017,672
H04,Alabama,2018,656
H04,Alabama,2019,921
H04,Alabama,2020,843
H04,Alabama,2021,529
H04,Alabama,2022,147
H04,Alaska,1986,4
H04,Alaska,1988,1
H04,Alaska,1990,2
H04,Alaska,1992,2
H04,Alaska,1996,1
H04,Alaska,1997,1
H04,Alaska,1998,1
H04,Alaska,2000,1
H04,Alaska,2002,35
H04,Alaska,2003,11
H04,Alaska,2004,9
H04,Alaska,2005,4
H04,Alaska,2006,13
H04,Alaska,2007,21
H04,Alaska,2008,11
H04,Alaska,2009,24
H04,Alaska,2010,15
H04,Alaska,2012,4
H04,Alaska,2013,17
H04,Alaska,2014,37
H04,Alaska,2015,28
H04,Alaska,2016,62
H04,Alaska,2017,60
H04,Alaska,2018,57
H04,Alaska,2019,125
H04,Alaska,2020,102
H04,Alaska,2021,77
H04,Alaska,2022,3
H04,Arizona,1976,27
H04,Arizona,1977,24
H04,Arizona,1978,19
H04,Arizona,1979,23
H04,Arizona,1980,18
H04,Arizona,1981,42
H04,Arizona,1982,38
H04,Arizona,1983,76
H04,Arizona,1984,78
H04,Arizona,1985,87
H04,Arizona,1986,107
H04,Arizona,1987,124
H04,Arizona,1988,116
H04,Arizona,1989,196
H04,Arizona,1990,123
H04,Arizona,1991,147
H04,Arizona,1992,166
H04,Arizona,1993,359
H04,Arizona,1994,238
H04,Arizona,1995,266
H04,Arizona,1996,560
H04,Arizona,1997,630
H04,Arizona,1998,946
H04,Arizona,1999,1073
H04,Arizona,2000,1347
H04,Arizona,2001,1012
H04,Arizona,2002,1290
H04,Arizona,2003,1028
H04,Arizona,2004,1272
H04,Arizona,2005,1015
H04,Arizona,2006,1377
H04,Arizona,2007,1602
H04,Arizona,2008,1652
H04,Arizona,2009,1326
H04,Arizona,2010,2275
H04,Arizona,2011,2051
H04,Arizona,2012,2500
H04,Arizona,2013,2498
H04,Arizona,2014,2953
H04,Arizona,2015,3864
H04,Arizona,2016,3992
H04,Arizona,2017,4336
H04,Arizona,2018,3610
H04,Arizona,2019,5107
H04,Arizona,2020,5413
H04,Arizona,2021,5637
H04,Arizona,2022,1384
H04,Arkansas,1976,1
H04,Arkansas,1978,2
H04,Arkansas,1979,6
H04,Arkansas,1980,4
H04,Arkansas,1982,2
H04,Arkansas,1984,4
H04,Arkansas,1987,3
H04,Arkansas,1989,1
H04,Arkansas,1991,24
H04,Arkansas,1992,4
H04,Arkansas,1993,1
H04,Arkansas,1994,2
H04,Arkansas,1996,4
H04,Arkansas,1997,3
H04,Arkansas,1998,3
H04,Arkansas,1999,12
H04,Arkansas,2000,21
H04,Arkansas,2001,22
H04,Arkansas,2002,18
H04,Arkansas,2003,34
H04,Arkansas,2004,15
H04,Arkansas,2005,43
H04,Arkansas,2006,19
H04,Arkansas,2007,23
H04,Arkansas,2008,5
H04,Arkansas,2009,30
H04,Arkansas,2010,20
H04,Arkansas,2011,126
H04,Arkansas,2012,57
H04,Arkansas,2013,54
H04,Arkansas,2014,60
H04,Arkansas,2015,145
H04,Arkansas,2016,213
H04,Arkansas,2017,397
H04,Arkansas,2018,801
H04,Arkansas,2019,1646
H04,Arkansas,2020,1328
H04,Arkansas,2021,826
H04,Arkansas,2022,373
H04,California,1976,504
H04,California,1977,485
H04,California,1978,553
H04,California,1979,325
H04,California,1980,483
H04,California,1981,503
H04,California,1982,525
H04,California,1983,787
H04,California,1984,601
H04,California,1985,664
H04,California,1986,790
H04,California,1987,1182
H04,California,1988,1143
H04,California,1989,1658
H04,California,1990,2188
H04,California,1991,2092
H04,California,1992,2760
H04,California,1993,3117
H04,California,1994,4234
H04,California,1995,6396
H04,California,1996,10359
H04,California,1997,11694
H04,California,1998,17788
H04,California,1999,23597
H04,California,2000,24201
H04,California,2001,30184
H04,California,2002,32135
H04,California,2003,31617
H04,California,2004,37221
H04,California,2005,36848
H04,California,2006,56679
H04,California,2007,53103
H04,California,2008,52872
H04,California,2009,61791
H04,California,2010,84619
H04,California,2011,86758
H04,California,2012,100671
H04,California,2013,130850
H04,California,2014,174050
H04,California,2015,206975
H04,California,2016,222324
H04,California,2017,243582
H04,California,2018,189999
H04,California,2019,290233
H04,California,2020,311673
H04,California,2021,291551
H04,California,2022,71106
H04,Colorado,1976,62
H04,Colorado,1977,66
H04,Colorado,1978,50
H04,Colorado,1979,46
H04,Colorado,1980,33
H04,Colorado,1981,88
H04,Colorado,1982,43
H04,Colorado,1983,105
H04,Colorado,1984,149
H04,Colorado,1985,63
H04,Colorado,1986,121
H04,Colorado,1987,190
H04,Colorado,1988,236
H04,Colorado,1989,145
H04,Colorado,1990,321
H04,Colorado,1991,282
H04,Colorado,1992,328
H04,Colorado,1993,370
H04,Colorado,1994,1093
H04,Colorado,1995,1058
H04,Colorado,1996,1415
H04,Colorado,1997,1445
H04,Colorado,1998,2687
H04,Colorado,1999,2319
H04,Colorado,2000,3372
H04,Colorado,2001,3234
H04,Colorado,2002,4646
H04,Colorado,2003,6420
H04,Colorado,2004,4551
H04,Colorado,2005,3771
H04,Colorado,2006,5157
H04,Colorado,2007,4430
H04,Colorado,2008,4739
H04,Colorado,2009,4412
H04,Colorado,2010,6169
H04,Colorado,2011,7310
H04,Colorado,2012,7377
H04,Colorado,2013,10064
H04,Colorado,2014,11855
H04,Colorado,2015,13948
H04,Colorado,2016,13052
H04,Colorado,2017,13437
H04,Colorado,2018,9560
H04,Colorado,2019,12092
H04,Colorado,2020,13561
H04,Colorado,2021,13989
H04,Colorado,2022,3883
H04,Connecticut,1976,261
H04,Connecticut,1977,114
H04,Connecticut,1978,51
H04,Connecticut,1979,66
H04,Connecticut,1980,113
H04,Connecticut,1981,93
H04,Connecticut,1982,80
H04,Connecticut,1983,83
H04,Connecticut,1984,109
H04,Connecticut,1985,110
H04,Connecticut,1986,173
H04,Connecticut,1987,163
H04,Connecticut,1988,157
H04,Connecticut,1989,195
H04,Connecticut,1990,141
H04,Connecticut,1991,127
H04,Connecticut,1992,219
H04,Connecticut,1993,288
H04,Connecticut,1994,352
H04,Connecticut,1995,335
H04,Connecticut,1996,403
H04,Connecticut,1997,561
H04,Connecticut,1998,866
H04,Connecticut,1999,589
H04,Connecticut,2000,812
H04,Connecticut,2001,1499
H04,Connecticut,2002,852
H04,Connecticut,2003,1332
H04,Connecticut,2004,905
H04,Connecticut,2005,712
H04,Connecticut,2006,1174
H04,Connecticut,2007,1114
H04,Connecticut,2008,882
H04,Connecticut,2009,843
H04,Connecticut,2010,1318
H04,Connecticut,2011,1349
H04,Connecticut,2012,1731
H04,Connecticut,2013,2042
H04,Connecticut,2014,1787
H04,Connecticut,2015,2888
H04,Connecticut,2016,2859
H04,Connecticut,2017,3140
H04,Connecticut,2018,2108
H04,Connecticut,2019,3164
H04,Connecticut,2020,3390
H04,Connecticut,2021,2924
H04,Connecticut,2022,737
H04,Delaware,1977,5
H04,Delaware,1978,1
H04,Delaware,1979,2
H04,Delaware,1980,5
H04,Delaware,1984,1
H04,Delaware,1985,1
H04,Delaware,1987,11
H04,Delaware,1988,14
H04,Delaware,1989,8
H04,Delaware,1990,7
H04,Delaware,1992,14
H04,Delaware,1993,9
H04,Delaware,1994,6
H04,Delaware,1995,26
H04,Delaware,1996,15
H04,Delaware,1997,17
H04,Delaware,1998,10
H04,Delaware,1999,30
H04,Delaware,2000,10
H04,Delaware,2001,45
H04,Delaware,2002,44
H04,Delaware,2003,25
H04,Delaware,2004,78
H04,Delaware,2005,20
H04,Delaware,2006,51
H04,Delaware,2007,48
H04,Delaware,2008,36
H04,Delaware,2009,129
H04,Delaware,2010,43
H04,Delaware,2011,31
H04,Delaware,2012,84
H04,Delaware,2013,172
H04,Delaware,2014,219
H04,Delaware,2015,194
H04,Delaware,2016,391
H04,Delaware,2017,410
H04,Delaware,2018,593
H04,Delaware,2019,654
H04,Delaware,2020,761
H04,Delaware,2021,818
H04,Delaware,2022,93
H04,Dist. of Columbia,1976,4
H04,Dist. of Columbia,1977,5
H04,Dist. of Columbia,1978,2
H04,Dist. of Columbia,1979,6
H04,Dist. of Columbia,1980,2
H04,Dist. of Columbia,1981,3
H04,Dist. of Columbia,1982,3
H04,Dist. of Columbia,1983,7
H04,Dist. of Columbia,1984,25
H04,Dist. of Columbia,1985,7
H04,Dist. of Columbia,1986,21
H04,Dist. of Columbia,1988,1
H04,Dist. of Columbia,1989,22
H04,Dist. of Columbia,1990,25
H04,Dist. of Columbia,1991,32
H04,Dist. of Columbia,1992,3
